Year,Date,Time,GameType,Team1,Team2,Network,Rating,Viewers,Notes
2013,,2:00 PM,Bowl Game,ECU,Ohio,ESPN,0.9,1.27,St. Petersburg Bowl
2013,,8:00 PM,Bowl Game,Boise State,Oregon State,ESPN,1.7,2.73,Hawaii Bowl
2013,,9:30 PM,Bowl Game,Utah State,Northern Illinois,ESPN,2.2,3.28,Poinsettia Bowl
2013,,6:00 PM,Bowl Game,Pittsburgh,Bowling Green,ESPN,2.1,3.35,Little Caesars Bowl
2013,,6:00 PM,Bowl Game,Syracuse,Minnesota,ESPN,2.5,3.99,Texas Bowl
2013,,9:30 PM,Bowl Game,Brigham Young,Washington,ESPN,2.3,3.75,Fight Hunger Bowl
2013,,2:30 PM,Bowl Game,Marshall,Maryland,ESPN,1.7,2.58,Military Bowl
2013,,6:45 PM,Bowl Game,Miami (FL),Louisville,ESPN,3.5,5.75,Russell Athletic Bowl
2013,,12:00 PM,Bowl Game,Rutgers,Notre Dame,ESPN,3.2,4.84,Pinstripe Bowl
2013,,3:20 PM,Bowl Game,Cincinnati,North Carolina,ESPN,3.1,4.77,Belk Bowl
2013,,10:15 PM,Bowl Game,Michigan,Kansas State,ESPN,2.8,4.38,Buffalo Wild Wings Bowl
2013,,6:45 PM,Bowl Game,Oregon,Texas,ESPN,4.5,7.55,Alamo Bowl
2013,,10:15 PM,Bowl Game,Arizona State,Texas Tech,ESPN,2.2,3.51,Holiday Bowl
2013,,3:15 PM,Bowl Game,Ole Miss,Georgia Tech,ESPN,2,3.12,Music City Bowl
2013,,11:45 AM,Bowl Game,Middle Tennessee,Navy,ESPN,1.1,1.65,Armed Forces Bowl
2013,,8:00 PM,Bowl Game,Duke,Texas A&M,ESPN,5,8.69,Peach Bowl
2013,,2:00 PM,Bowl Game,Virginia Tech,UCLA,CBS,2.4,3.68,Sun Bowl
2013,,4:00 PM,Bowl Game,Rice,Mississippi State,ESPN,1.7,2.47,Liberty Bowl
2013,,12:30 PM,Bowl Game,Arizona,Boston College,ESPN,1.4,2.05,Independence Bowl
2013,,5:00 PM,Bowl Game,Stanford,Michigan State,ESPN,10.2,18.64,Rose Bowl
2013,,8:30 PM,Bowl Game,UCF,Baylor,ESPN,6.6,11.3,Fiesta Bowl
2013,,1:00 PM,Bowl Game,Wisconsin,South Carolina,ABC,5.6,9.59,Capital One Bowl
2013,,1:00 PM,Bowl Game,Iowa,LSU,ESPN,3.2,5.44,Outback Bowl
2013,,12:00 PM,Bowl Game,Nebraska,Georgia,ESPN2,2.6,4.52,Gator Bowl
2013,,12:00 PM,Bowl Game,UNLV,North Texas,ESPNU,0.2,332,Heart of Dallas Bowl
2013,,8:30 PM,Bowl Game,Oklahoma,Alabama,ESPN,9.3,16.34,Sugar Bowl
2013,,8:30 PM,Bowl Game,Clemson,Ohio State,ESPN,6.7,11.4,Orange Bowl
2013,,7:30 PM,Bowl Game,Oklahoma State,Missouri,FOX,3.9,6.54,Cotton Bowl
2013,,1:00 PM,Bowl Game,Vanderbilt,Houston,ESPN,1.8,2.57,Compass Bowl
2013,,9:00 PM,Bowl Game,Arkansas State,Ball State,ESPN,1.1,1.71,GoDaddy Bowl
2013,,8:30 PM,Bowl Game,Auburn,Florida State,"ESPN, ESPN2, ESPNEWS",14.8,26.06,BCS Champ.
2013,,6:00 PM,Regular Season,North Carolina,South Carolina,ESPN,2.4,3.65,
2013,,9:15 PM,Regular Season,Ole Miss,Vanderbilt,ESPN,1.9,2.74,
2013,,8:00 PM,Regular Season,Utah State,Utah,FS1,0.2,0.311,
2013,,10:30 PM,Regular Season,Rutgers,Fresno State,ESPNU,0.2,0.241,
2013,,7:00 PM,Regular Season,Tulsa,Bowling Green,ESPNU,0.1,0.199,
2013,,8:00 PM,Regular Season,Texas Tech,SMU,ESPN,1.3,2.13,
2013,,8:30 PM,Regular Season,North Dakota State,Kansas State,FS1,0.4,0.585,
2013,,8:00 PM,Regular Season,Florida Atlantic,Miami (FL),ESPNU,0.3,0.541,
2013,,8:00 PM,Regular Season,Georgia,Clemson,ABC,4.8,8.14,
2013,,5:30 PM,Regular Season,Alabama,Virginia Tech,ESPN,3,5.17,
2013,,1:00 PM,Regular Season,Rice,Texas A&M,ESPN,2.7,4.21,
2013,,3:30 PM,Regular Season,Mississippi State,Oklahoma State,ABC,1.4,,
2013,,9:00 PM,Regular Season,LSU,TCU,ESPN,1.9,3.17,
2013,,3:30 PM,Regular Season,Temple,Notre Dame,NBC,1.6,2.5,
2013,,12:00 PM,Regular Season,Buffalo,Ohio State,ESPN2,1.1,1.89,
2013,,7:00 PM,Regular Season,Washington State,Auburn,ESPNU,0.5,0.922,
2013,,10:30 PM,Regular Season,Northwestern,California,ESPN2,0.5,0.714,
2013,,10:00 PM,Regular Season,Boise State,Washington,FS1,0.4,0.71,
2013,,12:00 PM,Regular Season,William & Mary,West Virginia,FS1,0.3,0.493,
2013,,4:00 PM,Regular Season,Nicholls State,Oregon,FS1,0.3,0.412,
2013,,12:00 PM,Regular Season,Purdue,Cincinnati,ESPNU,0.2,0.328,
2013,,3:30 PM,Regular Season,Brigham Young,Virginia,ESPNU,0.2,0.299,
2013,,3:30 PM,Regular Season,Ohio,Louisville,ESPN,1.2,1.76,
2013,,8:00 PM,Regular Season,Florida State,Pittsburgh,ESPN,2.9,4.47,
2013,,7:30 PM,Regular Season,Florida Atlantic,ECU,FS1,0.1,0.181,
2013,,8:00 PM,Regular Season,Wake Forest,Boston College,ESPN2,0.8,1.09,
2013,,8:00 PM,Regular Season,Notre Dame,Michigan,ESPN,5.3,8.65,
2013,,4:30 PM,Regular Season,South Carolina,Georgia,ESPN,4.3,7.05,
2013,,12:00 PM,Regular Season,Florida,Miami (FL),ESPN,3.1,4.6,
2013,,3:30 PM,Regular Season,Oregon,Virginia,ABC,1.6,,
2013,,7:00 PM,Regular Season,West Virginia,Oklahoma,FOX,2,3.43,
2013,,8:45 PM,Regular Season,Texas,Brigham Young,ESPN2,0.8,1.29,
2013,,10:30 PM,Regular Season,Washington State,USC,FS1,0.5,0.825,
2013,,7:30 PM,Regular Season,UAB,LSU,ESPNU,0.4,0.659,
2013,,1:00 PM,Regular Season,South Florida,Michigan State,ESPNU,0.4,0.576,
2013,,12:00 PM,Regular Season,Cincinnati,Illinois,ESPN2,0.4,0.553,
2013,,12:00 PM,Regular Season,Oklahoma State,UTSA,FS1,0.2,0.347,
2013,,4:30 PM,Regular Season,Toledo,Missouri,ESPNU,0.2,0.326,
2013,,6:30 PM,Regular Season,Louisiana,Kansas State,FS1,0.2,0.315,
2013,,4:30 PM,Regular Season,Old Dominion,Maryland,ESPNEWS,0.1,0.123,
2013,,7:30 PM,Regular Season,TCU,Texas Tech,ESPN,1.4,2.28,
2013,,7:30 PM,Regular Season,Troy,Arkansas State,ESPNU,0.1,0.137,
2013,,7:30 PM,Regular Season,Tulane,Louisiana Tech,FS1,0.1,0.124,
2013,,8:00 PM,Regular Season,Air Force,Boise State,ESPN,1.3,2,
2013,,3:30 PM,Regular Season,Alabama,Texas A&M,CBS,8.5,13.59,
2013,,8:00 PM,Regular Season,Notre Dame,Purdue,ABC,3,4.79,
2013,,12:00 PM,Regular Season,UCLA,Nebraska,ABC,2.7,4.19,
2013,,7:00 PM,Regular Season,Ohio State,California,FOX,2,3.25,
2013,,3:30 PM,Regular Season,Tennessee,Oregon,ABC,2,3.16,
2013,,10:30 PM,Regular Season,Wisconsin,Arizona State,ESPN,1.6,2.53,
2013,,12:00 PM,Regular Season,Louisville,Kentucky,ESPN,1.5,2.28,
2013,,7:00 PM,Regular Season,Vanderbilt,South Carolina,ESPN,1.2,1.88,
2013,,7:00 PM,Regular Season,Mississippi State,Auburn,ESPN2,1.1,1.86,
2013,,3:30 PM,Regular Season,Nevada,Florida State,ESPN,0.7,1.07,
2013,,12:00 PM,Regular Season,Tulsa,Oklahoma,ESPN2,0.6,1.03,
2013,,7:00 PM,Regular Season,Kent State,LSU,ESPNU,0.3,0.601,
2013,,6:00 PM,Regular Season,Iowa,Iowa State,FS1,0.3,0.567,
2013,,10:00 PM,Regular Season,Oregon State,Utah,FS1,0.3,0.396,
2013,,12:00 PM,Regular Season,Virginia Tech,ECU,FS1,0.3,0.347,
2013,,12:00 PM,Regular Season,Bowling Green,Indiana,ESPNU,0.1,0.195,
2013,,3:30 PM,Regular Season,Georgia Tech,Duke,ESPNU,0.1,0.161,
2013,,8:00 PM,Regular Season,Marshall,Ohio,ESPNEWS,0.1,0.086,
2013,,7:30 PM,Regular Season,Clemson,NC State,ESPN,1.7,2.6,
2013,,9:00 PM,Regular Season,Boise State,Fresno State,ESPN,1.4,2.12,
2013,,8:00 PM,Regular Season,Michigan,UConn,ABC,3.5,5.73,
2013,,3:30 PM,Regular Season,Michigan State,Notre Dame,NBC,3.2,4.79,
2013,,3:30 PM,Regular Season,Tennessee,Florida,CBS,2.8,,
2013,,7:45 PM,Regular Season,Auburn,LSU,ESPN,2.2,3.8,
2013,,3:30 PM,Regular Season,Purdue,Wisconsin,ABC,1.1,,
2013,,12:00 PM,Regular Season,North Carolina,Georgia Tech,ESPN,1.7,2.33,
2013,,7:00 PM,Regular Season,Colorado State,Alabama,ESPN2,1.6,2.78,
2013,,7:00 PM,Regular Season,Arizona State,Stanford,FOX,1.2,1.89,
2013,,3:30 PM,Regular Season,Arkansas,Rutgers,ESPN,1.1,1.62,
2013,,10:15 PM,Regular Season,Utah,Brigham Young,ESPN2,0.8,1.26,
2013,,7:00 PM,Regular Season,SMU,Texas A&M,ESPNU,0.5,0.809,
2013,,12:00 PM,Regular Season,Marshall,Virginia Tech,ESPNU,0.5,0.738,
2013,,12:00 PM,Regular Season,San Jose State,Minnesota,ESPN2,0.5,0.638,
2013,,3:30 PM,Regular Season,West Virginia,Maryland,ESPNU,0.4,0.599,
2013,,12:00 PM,Regular Season,Louisiana Tech,Kansas,FS1,0.2,0.289,
2013,,10:15 PM,Regular Season,Wyoming,Air Force,ESPNU,0.2,0.271,
2013,,12:00 PM,Regular Season,Vanderbilt,UMass,ESPNEWS,0.1,0.174,
2013,,4:00 PM,Regular Season,Louisiana-Monroe,Baylor,FS1,0.1,0.159,
2013,,7:30 PM,Regular Season,Virginia Tech,Georgia Tech,ESPN,1.5,2.31,
2013,,7:30 PM,Regular Season,Iowa State,Tulsa,FS1,0.2,0.244,
2013,,7:30 PM,Regular Season,Howard,N.C. A&T,ESPNU,0,0.06,
2013,,9:00 PM,Regular Season,Utah State,San Jose State,ESPN,0.6,0.838,
2013,,9:00 PM,Regular Season,Middle Tennessee,Brigham Young,ESPNU,0.2,0.313,
2013,,3:30 PM,Regular Season,LSU,Georgia,CBS,4.6,7.39,
2013,,8:00 PM,Regular Season,Wisconsin,Ohio State,ABC,4,6.75,
2013,,3:30 PM,Regular Season,Oklahoma,Notre Dame,NBC,2.6,3.89,
2013,,6:30 PM,Regular Season,Ole Miss,Alabama,ESPN,2.3,4.02,
2013,,12:00 PM,Regular Season,South Carolina,UCF,ABC,2.2,3.2,
2013,,12:00 PM,Regular Season,Oklahoma,West Virginia,ESPN,1.9,2.79,
2013,,3:30 PM,Regular Season,Iowa,Minnesota,ABC,1.1,,
2013,,7:00 PM,Regular Season,Texas A&M,Arkansas,ESPN2,1.7,2.76,
2013,,10:00 PM,Regular Season,Stanford,Washington State,ESPN,1.2,1.85,
2013,,7:00 PM,Regular Season,Arizona,Washington,FOX,1.1,1.82,
2013,,10:30 PM,Regular Season,USC,Arizona State,ESPN2,1,1.56,
2013,,7:00 PM,Regular Season,Florida,Kentucky,ESPNU,0.5,0.95,
2013,,12:00 PM,Regular Season,Northern Illinois,Purdue,ESPN2,0.4,0.501,
2013,,12:00 PM,Regular Season,Miami (FL),South Florida,ESPNU,0.3,0.374,
2013,,3:30 PM,Regular Season,Wake Forest,Clemson,ESPNU,0.2,0.362,
2013,,10:15 PM,Regular Season,Southern Miss,Boise State,ESPNU,0.2,0.329,
2013,,12:00 PM,Regular Season,SMU,TCU,FS1,0.2,0.263,
2013,,2:00 PM,Regular Season,Navy,Western Kentucky,ESPNEWS,0.1,0.152,
2013,,5:00 PM,Regular Season,Army,Louisiana Tech,FS1,0.1,0.129,
2013,,7:30 PM,Regular Season,Texas,Iowa State,ESPN,1.5,2.4,
2013,,10:00 PM,Regular Season,UCLA,Utah,FS1,0.3,0.596,
2013,,7:30 PM,Regular Season,Western Kentucky,Louisiana-Monroe,ESPNU,0.1,0.081,
2013,,9:00 PM,Regular Season,Nevada,San Diego State,ESPN,0.6,0.913,
2013,,8:00 PM,Regular Season,Ohio State,Northwestern,ABC,4.4,7.36,
2013,,3:30 PM,Regular Season,Georgia,Tennessee,CBS,3.5,5.61,
2013,,3:30 PM,Regular Season,Minnesota,Michigan,ABC,1.8,,
2013,,7:30 PM,Regular Season,Arizona State,Notre Dame,NBC,2.3,3.68,
2013,,10:30 PM,Regular Season,Washington,Stanford,ESPN,1.6,2.57,
2013,,12:00 PM,Regular Season,Maryland,Florida State,ESPN,1.5,2.29,
2013,,7:00 PM,Regular Season,LSU,Mississippi State,ESPN,1.3,2.24,
2013,,7:00 PM,Regular Season,TCU,Oklahoma,FOX,1.2,2.02,
2013,,12:00 PM,Regular Season,Michigan State,Iowa,ESPN2,1,1.49,
2013,,11:30 AM,Regular Season,Air Force,Navy,CBS,1,1.39,
2013,,7:00 PM,Regular Season,Arkansas,Florida,ESPN2,0.9,1.55,
2013,,3:30 PM,Regular Season,Georgia Tech,Miami (FL),ESPNU,0.6,0.857,
2013,,7:00 PM,Regular Season,Ole Miss,Auburn,ESPNU,0.5,0.943,
2013,,12:00 PM,Regular Season,Illinois,Nebraska,ESPNU,0.4,0.781,
2013,,8:00 PM,Regular Season,West Virginia,Baylor,FS1,0.3,0.539,
2013,,12:00 PM,Regular Season,Texas Tech,Kansas,FS1,0.3,0.471,
2013,,4:00 PM,Regular Season,Washington State,California,FS1,0.2,0.358,
2013,,12:00 PM,Regular Season,Rutgers,SMU,ESPNEWS,0.1,0.241,
2013,,7:30 PM,Regular Season,Rutgers,Louisville,ESPN,1.2,1.66,
2013,,10:30 PM,Regular Season,Arizona,USC,FS1,0.3,0.535,
2013,,8:30 PM,Regular Season,Temple,Cincinnati,ESPN,0.6,0.872,
2013,,9:18 PM,Regular Season,Texas A&M,Ole Miss,ESPN,3.2,5.11,
2013,,3:30 PM,Regular Season,Florida,LSU,CBS,3.1,5.02,
2013,,12:00 PM,Regular Season,Oklahoma,Texas,ABC,3,4.71,
2013,,5:00 PM,Regular Season,Michigan,Penn State,ESPN,2.6,4.04,
2013,,3:30 PM,Regular Season,Boston College,Clemson,ABC,1.9,,
2013,,12:00 PM,Regular Season,Missouri,Georgia,ESPN,2.1,3.01,
2013,,7:00 PM,Regular Season,Alabama,Kentucky,ESPN2,1.5,2.56,
2013,,4:00 PM,Regular Season,Oregon,Washington,FS1,1,1.77,
2013,,3:30 PM,Regular Season,Baylor,Kansas State,FOX,0.9,1.4,
2013,,10:30 PM,Regular Season,California,UCLA,ESPN2,0.7,0.966,
2013,,12:00 PM,Regular Season,Indiana,Michigan State,ESPN2,0.6,0.958,
2013,,10:30 PM,Regular Season,Oregon State,Washington State,ESPNU,0.3,0.493,
2013,,12:00 PM,Regular Season,Iowa State,Texas Tech,FS1,0.3,0.442,
2013,,12:00 PM,Regular Season,Pittsburgh,Virginia Tech,ESPNU,0.2,0.388,
2013,,7:00 PM,Regular Season,Georgia Tech,Brigham Young,ESPNU,0.2,0.358,
2013,,3:30 PM,Regular Season,Virginia,Maryland,ESPNU,0.2,0.353,
2013,,8:00 PM,Regular Season,Tulsa,UTEP,FS1,0.1,0.148,
2013,,12:00 PM,Regular Season,Memphis,Houston,ESPNEWS,0.1,0.079,
2013,,8:00 PM,Regular Season,Louisiana,Western Kentucky,ESPN2,0.3,0.456,
2013,,7:30 PM,Regular Season,Miami (FL),North Carolina,ESPN,1.4,2.18,
2013,,8:00 PM,Regular Season,UCF,Louisville,ESPN,1.5,2.22,
2013,,3:30 PM,Regular Season,Auburn,Texas A&M,CBS,4.2,6.73,
2013,,8:00 PM,Regular Season,Florida State,Clemson,ABC,3.4,5.68,
2013,,3:30 PM,Regular Season,Iowa,Ohio State,ABC,2,,
2013,,12:00 PM,Regular Season,South Carolina,Tennessee,ESPN,2.3,3.37,
2013,,7:30 PM,Regular Season,USC,Notre Dame,NBC,2.2,3.46,
2013,,7:00 PM,Regular Season,LSU,Ole Miss,ESPN2,1.5,2.6,
2013,,12:00 PM,Regular Season,Georgia,Vanderbilt,CBS,1.5,2.4,
2013,,7:00 PM,Regular Season,Arkansas,Alabama,ESPN,1.4,2.33,
2013,,3:30 PM,Regular Season,Oklahoma,Kansas,ESPN,1.3,1.96,
2013,,12:00 PM,Regular Season,TCU,Oklahoma State,FOX,0.9,1.18,
2013,,10:30 PM,Regular Season,Oregon State,California,ESPN2,0.7,0.946,
2013,,10:00 PM,Regular Season,Washington State,Oregon,FS1,0.6,1.14,
2013,,12:00 PM,Regular Season,Minnesota,Northwestern,ESPN2,0.6,0.821,
2013,,12:00 PM,Regular Season,Texas Tech,West Virginia,FS1,0.5,0.77,
2013,,7:00 PM,Regular Season,Iowa State,Baylor,ESPNU,0.1,0.221,
2013,,3:30 PM,Regular Season,Brigham Young,Houston,ESPNEWS,0.1,0.205,
2013,,3:30 PM,Regular Season,Maryland,Wake Forest,ESPNU,0.1,0.179,
2013,,12:00 PM,Regular Season,Navy,Toledo,ESPNEWS,0.1,0.171,
2013,,12:00 PM,Regular Season,UConn,Cincinnati,ESPNU,0,0.056,
2013,,8:00 PM,Regular Season,Louisiana,Arkansas State,ESPN2,0.5,0.767,
2013,,7:30 PM,Regular Season,Kentucky,Mississippi State,ESPN,0.9,1.33,
2013,,7:30 PM,Regular Season,Marshall,Middle Tennessee,FS1,0.1,0.091,
2013,,8:00 PM,Regular Season,Boise State,Brigham Young,ESPN,1.2,1.97,
2013,,3:30 PM,Regular Season,Tennessee,Alabama,CBS,2.6,4.03,
2013,,8:00 PM,Regular Season,Penn State,Ohio State,ABC,2.5,4.06,
2013,,4:45 PM,Regular Season,Texas Tech,Oklahoma,FOX,2.4,3.8,
2013,,7:00 PM,Regular Season,UCLA,Oregon,ESPN,2.3,3.67,
2013,,3:30 PM,Regular Season,NC State,Florida State,ABC,1.8,,
2013,,12:00 PM,Regular Season,Nebraska,Minnesota,ESPN,2,3.13,
2013,,7:00 PM,Regular Season,South Carolina,Missouri,ESPN2,1.8,3.05,
2013,,3:30 PM,Regular Season,Clemson,Maryland,ESPN,1.5,2.33,
2013,,10:30 PM,Regular Season,Stanford,Oregon State,ESPN,1.5,2.23,
2013,,12:00 PM,Regular Season,Wake Forest,Miami (FL),ESPNU,0.6,0.885,
2013,,11:00 PM,Regular Season,Fresno State,San Diego State,ESPN2,0.5,0.749,
2013,,7:30 PM,Regular Season,Texas,TCU,FS1,0.4,0.676,
2013,,12:00 PM,Regular Season,Louisville,South Florida,ESPN2,0.5,0.605,
2013,,3:30 PM,Regular Season,Duke,Virginia Tech,ESPNU,0.3,0.525,
2013,,3:45 PM,Regular Season,West Virginia,Kansas State,FS1,0.3,0.493,
2013,,11:00 PM,Regular Season,California,Washington,FS1,0.2,0.399,
2013,,7:00 PM,Regular Season,Baylor,Kansas,ESPNU,0.1,0.212,
2013,,12:00 PM,Regular Season,Houston,Rutgers,ESPNEWS,0.1,0.167,
2013,,8:00 PM,Regular Season,Cincinnati,Memphis,ESPN2,0.3,0.437,
2013,,7:00 PM,Regular Season,South Florida,Houston,ESPN,0.8,1.13,
2013,,10:30 PM,Regular Season,Arizona State,Washington State,ESPN,0.6,0.896,
2013,,7:30 PM,Regular Season,Rice,North Texas,FS1,0.1,0.108,
2013,,7:30 PM,Regular Season,Louisiana-Monroe,Troy,ESPNU,0.1,0.073,
2013,,9:00 PM,Regular Season,USC,Oregon State,ESPN,1.2,1.77,
2013,,8:00 PM,Regular Season,Miami (FL),Florida State,ABC,5.1,8.35,
2013,,3:30 PM,Regular Season,Michigan,Michigan State,ABC,3.3,5.17,
2013,,3:30 PM,Regular Season,Georgia,Florida,CBS,3.1,4.92,
2013,,12:00 PM,Regular Season,Virginia Tech,Boston College,ABC,1.9,,
2013,,12:00 PM,Regular Season,Wisconsin,Iowa,,1.9,,
2013,,3:30 PM,Regular Season,Navy,Notre Dame,NBC,1.7,2.56,
2013,,7:00 PM,Regular Season,Oklahoma State,Texas Tech,FOX,1.4,2.39,
2013,,7:00 PM,Regular Season,Tennessee,Missouri,ESPN,1.4,2.28,
2013,,12:00 PM,Regular Season,Illnois,Penn State,ESPN,1.4,2.02,
2013,,6:00 PM,Regular Season,Auburn,Arkansas,ESPN2,1,1.69,
2013,,3:30 PM,Regular Season,Clemson,Virginia,ESPN,0.9,1.24,
2013,,9:00 PM,Regular Season,UTEP,Texas A&M,ESPN2,0.7,1.12,
2013,,3:30 PM,Regular Season,West Virginia,TCU,ESPNU,0.3,0.484,
2013,,10:30 PM,Regular Season,Nevada,Fresno State,ESPNU,0.2,0.47,
2013,,3:30 PM,Regular Season,Iowa State,Kansas State,FS1,0.2,0.371,
2013,,7:00 PM,Regular Season,Pittsburgh,Georgia Tech,ESPNU,0.2,0.362,
2013,,7:30 PM,Regular Season,Colorado,UCLA,FS1,0.2,0.338,
2013,,12:00 PM,Regular Season,Army,Air Force,ESPNU,0.2,0.331,
2013,,8:00 PM,Regular Season,Ohio,Buffalo,ESPN2,0.4,0.559,
2013,,8:00 PM,Regular Season,Bowling Green,Miami (OH),ESPNU,0.1,0.167,
2013,,8:00 PM,Regular Season,Central Michigan,Ball State,ESPN2,0.4,0.592,
2013,,9:00 PM,Regular Season,Oregon,Stanford,ESPN,3.6,5.73,
2013,,7:30 PM,Regular Season,Oklahoma,Baylor,FS1,1.3,2.11,
2013,,7:30 PM,Regular Season,Troy,Louisiana,ESPNU,0.1,0.101,
2013,,8:30 PM,Regular Season,Louisville,Connecticut,ESPN2,0.7,1.04,
2013,,9:00 PM,Regular Season,Air Force,New Mexico,ESPNU,0.2,0.253,
2013,,8:00 PM,Regular Season,LSU,Alabama,CBS,6.9,11.9,
2013,,3:30 PM,Regular Season,Nebraska,Michigan,ABC,3.1,4.76,
2013,,3:30 PM,Regular Season,Mississippi State,Texas A&M,CBS,2.9,4.53,
2013,,8:00 PM,Regular Season,Notre Dame,Pittsburgh,ABC,2,3.03,
2013,,12:00 PM,Regular Season,Auburn,Tennessee,ESPN,1.8,2.77,
2013,,12:00 PM,Regular Season,Florida State,Wake Forest,ABC,1.8,2.6,
2013,,7:00 PM,Regular Season,Texas,West Virginia,FOX,1.5,2.65,
2013,,3:30 PM,Regular Season,Brigham Young,Wisconsin,ESPN,1.3,2.18,
2013,,7:00 PM,Regular Season,Virginia Tech,Miami (FL),ESPN,1.2,1.99,
2013,,10:31 PM,Regular Season,UCLA,Arizona,ESPN,1,1.51,
2013,,12:00 PM,Regular Season,Penn State,Minnesota,ESPN2,1,1.41,
2013,,3:00 PM,Regular Season,USC,California,FOX,0.7,1.03,
2013,,12:00 PM,Regular Season,Missouri,Kentucky,ESPNU,0.4,0.587,
2013,,10:26 PM,Regular Season,Fresno State,Wyoming,ESPN2,0.3,0.567,
2013,,7:00 PM,Regular Season,Houston,UCF,ESPN2,0.3,0.431,
2013,,4:00 PM,Regular Season,NC State,Duke,ESPNU,0.3,0.411,
2013,,4:00 PM,Regular Season,Kansas,Oklahoma State,FS1,0.2,0.302,
2013,,8:00 PM,Regular Season,Utah State,UNLV,ESPNU,0,0.075,
2013,,7:30 PM,Regular Season,Buffalo,Toledo,ESPNU,0.1,0.182,
2013,,8:00 PM,Regular Season,Ball State,Northern Illinois,ESPN2,0.7,1.04,
2013,,8:00 PM,Regular Season,Miami (OH),Kent State,ESPNU,0.1,0.147,
2013,,7:30 PM,Regular Season,Georgia Tech,Clemson,ESPN,1.4,2.06,
2013,,7:30 PM,Regular Season,Marshall,Tulsa,FS1,0.1,0.155,
2013,,9:00 PM,Regular Season,Washington,UCLA,ESPN2,1.1,1.74,
2013,,3:30 PM,Regular Season,Georgia,Auburn,CBS,3.4,5.32,
2013,,8:00 PM,Regular Season,Stanford,USC,ABC,3.2,5.01,
2013,,3:30 PM,Regular Season,Syracuse,Florida State,ABC,1.7,,
2013,,7:45 PM,Regular Season,Alabama,Mississippi State,ESPN,2.7,4.49,
2013,,12:00 PM,Regular Season,Ohio State,Illinois,ESPN,2.1,2.89,
2013,,7:00 PM,Regular Season,Texas Tech,Baylor,FOX,1.8,3.08,
2013,,3:30 PM,Regular Season,Oklahoma State,Texas,FOX,1.4,2.19,
2013,,7:00 PM,Regular Season,Florida,South Carolina,ESPN2,1.3,2.31,
2013,,12:00 PM,Regular Season,Indiana,Wisconsin,ESPN2,0.8,1.2,
2013,,12:00 PM,Regular Season,Iowa State,Oklahoma,FS1,0.5,0.735,
2013,,4:00 PM,Regular Season,Utah,Oregon,FS1,0.4,0.747,
2013,,3:30 PM,Regular Season,Miami (FL),Duke,ESPNU,0.4,0.634,
2013,,10:15 PM,Regular Season,Wyoming,Boise State,ESPN2,0.4,0.603,
2013,,7:00 PM,Regular Season,Houston,Louisville,ESPNU,0.2,0.348,
2013,,12:00 PM,Regular Season,Troy,Ole Miss,ESPNU,0.2,0.271,
2013,,12:00 PM,Regular Season,Cincinnati,Rutgers,ESPNEWS,0.1,0.155,
2013,,10:30 PM,Regular Season,San Jose State,Nevada,ESPNU,0.1,0.123,
2013,,8:00 PM,Regular Season,Kent State,Ohio,ESPN2,0.3,0.435,
2013,,8:00 PM,Regular Season,Buffalo,Miami (OH),ESPNU,0.1,0.13,
2013,,8:00 PM,Regular Season,Northern Illinois,Toledo,ESPN2,0.7,1.05,
2013,,7:30 PM,Regular Season,Rutgers,UCF,ESPN,0.7,0.972,
2013,,9:52 PM,Regular Season,UNLV,New Mexico,ESPNU,0.1,0.117,
2013,,7:30 PM,Regular Season,Rice,UAB,FS1,0.1,0.079,
2013,,9:30 PM,Regular Season,Navy,San Jose State,ESPN2,0.5,0.68,
2013,,3:30 PM,Regular Season,Texas A&M,LSU,CBS,4.7,7.51,
2013,,8:00 PM,Regular Season,Baylor,Oklahoma State,ABC,4,6.62,
2013,,3:30 PM,Regular Season,Indiana,Ohio State,ABC,1.6,,
2013,,3:30 PM,Regular Season,Oregon,Arizona,,1.6,,
2013,,12:00 PM,Regular Season,Michigan State,Northwestern,ESPN,1.8,2.54,
2013,,7:00 PM,Regular Season,Arizona State,UCLA,FOX,1.7,2.64,
2013,,7:45 PM,Regular Season,Missouri,Ole Miss,ESPN,1.5,2.42,
2013,,3:30 PM,Regular Season,Brigham Young,Notre Dame,NBC,1.5,2.29,
2013,,3:30 PM,Regular Season,Wisconsin,Minnesota,ESPN,1.2,1.81,
2013,,7:00 PM,Regular Season,Vanderbilt,Tennessee,ESPN2,0.8,1.46,
2013,,12:00 PM,Regular Season,Oklahoma,Kansas State,FS1,0.7,1.07,
2013,,7:00 PM,Regular Season,Kentucky,Georgia,ESPNU,0.5,0.953,
2013,,10:30 PM,Regular Season,Washington,Oregon State,ESPN2,0.6,0.933,
2013,,12:00 PM,Regular Season,Duke,Wake Forest,ESPN2,0.5,0.737,
2013,,3:30 PM,Regular Season,Idaho,Florida State,ESPNU,0.4,0.631,
2013,,12:00 PM,Regular Season,Virginia,Miami (FL),ESPNU,0.4,0.542,
2013,,8:00 PM,Regular Season,Kansas,Iowa State,FS1,0.2,0.352,
2013,,12:00 PM,Regular Season,Cincinnati,Houston,ESPNEWS,0.2,0.283,
2013,,4:00 PM,Regular Season,California,Stanford,FS1,0.2,0.225,
2013,,4:00 PM,Regular Season,New Mexico,Fresno State,ESPNEWS,0.1,0.08,
